date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:42:36	17785/17785	---M-Z	200	added ('OK')	application/javascript	etag:%224579-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-line.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-line.html)
16:42:36	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-5f428f5354309-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/moment/moment.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/moment/moment.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
16:42:36	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	C:/My%20Web%20Sites/dark%20admin%20template/apexcharts.com/samples/assets/github-data.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
16:42:37	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-area.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
16:42:37	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/My%20Web%20Sites/dark%20admin%20template/apexcharts.com/samples/assets/irregular-data-series.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
16:42:38	6571/6571	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-b60%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	C:/My%20Web%20Sites/dark%20admin%20template/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
16:42:38	761/761	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-196%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	C:/My%20Web%20Sites/dark%20admin%20template/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
16:42:39	13629/13629	---M-Z	200	added ('OK')	application/javascript	etag:%22353d-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-column.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
16:42:39	8967/8967	---M-Z	200	added ('OK')	application/javascript	etag:%222307-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bar.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-bar.html)
16:42:40	4499/4499	---M-Z	200	added ('OK')	application/javascript	etag:%221193-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-mixed.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-mixed.html)
16:42:40	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5f428f5354309-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/moment/min/moment.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-timeline.html)
16:42:40	7421/7421	---M-Z	200	added ('OK')	application/javascript	etag:%221cfd-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-timeline.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-timeline.html)
16:42:41	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	C:/My%20Web%20Sites/dark%20admin%20template/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
16:42:42	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e33-199a%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	C:/My%20Web%20Sites/dark%20admin%20template/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
16:42:42	14677/14677	---M-Z	200	added ('OK')	application/javascript	etag:%223955-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-candlestick.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
16:42:42	2998/2998	---M-Z	200	added ('OK')	application/javascript	etag:%22bb6-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-boxplot.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-boxplot.html)
16:42:43	2252/2252	---M-Z	200	added ('OK')	application/javascript	etag:%228cc-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bubble.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-bubble.html)
16:42:43	3829/3829	---M-Z	200	added ('OK')	application/javascript	etag:%22ef5-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-scatter.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-scatter.html)
16:42:44	5405/5405	---M-Z	200	added ('OK')	application/javascript	etag:%22151d-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-heatmap.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-heatmap.html)
16:42:44	3171/3171	---M-Z	200	added ('OK')	application/javascript	etag:%22c63-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-treemap.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-treemap.html)
16:42:44	4797/4797	---M-Z	200	added ('OK')	application/javascript	etag:%2212bd-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-pie.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-pie.html)
16:42:45	4831/4831	---M-Z	200	added ('OK')	application/javascript	etag:%2212df-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radialbar.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-radialbar.html)
16:42:45	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%22814-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radar.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-radar.html)
16:42:46	1424/1424	---M-Z	200	added ('OK')	application/javascript	etag:%22590-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-polararea.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-polar.html)
16:42:47	56103/56103	---M-Z	200	added ('OK')	application/javascript	etag:%22db27-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/remix-icons-listing.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/remix-icons-listing.js	(from https://themesbrand.com/invoika/layouts/icons-remix.html)
16:42:48	355909/355909	---M-Z	200	added ('OK')	application/javascript	etag:%2256e45-5f428f533eb49-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/materialdesign.list.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/materialdesign.list.js	(from https://themesbrand.com/invoika/layouts/icons-materialdesign.html)
16:42:49	39280/39280	---M-Z	200	added ('OK')	application/javascript	etag:%229970-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/bootstrap-icons.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/bootstrap-icons.init.js	(from https://themesbrand.com/invoika/layouts/icons-bootstrap.html)
16:42:51	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-5f4cf50280c95-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/gmaps/gmaps.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesbrand.com/invoika/layouts/maps-google.html)
16:42:52	1180/1180	---M-Z	200	added ('OK')	application/javascript	etag:%2249c-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/gmaps.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/gmaps.init.js	(from https://themesbrand.com/invoika/layouts/maps-google.html)
16:42:52	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5f428f5350489-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
16:42:53	125242/125242	---M-Z	200	added ('OK')	application/javascript	etag:%221e93a-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/canada.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/canada.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
16:42:53	179781/179781	---M-Z	200	added ('OK')	application/javascript	etag:%222be45-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/russia.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/russia.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
16:42:53	75906/75906	---M-Z	200	added ('OK')	application/javascript	etag:%2212882-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/spain.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/spain.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
16:42:53	4023/4023	---M-Z	200	added ('OK')	application/javascript	etag:%22fb7-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/vector-maps.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/vector-maps.init.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
16:42:54	14145/14145	---M-Z	200	added ('OK')	text/css	etag:%223741-600acebd9cf9d-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
16:42:54	147552/147552	---M-Z	200	added ('OK')	application/javascript	etag:%2224060-600acebd9df3d-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
16:42:54	88384/88384	---M-Z	200	added ('OK')	application/javascript	etag:%2215940-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/leaflet-us-states.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/leaflet-us-states.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
16:42:55	4811/4811	---M-Z	200	added ('OK')	application/javascript	etag:%2212cb-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/leaflet-map.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/leaflet-map.init.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
16:43:05	1149/1149	---M--	200	added ('OK')	image/svg+xml	etag:%2247d-5f4cf50280c95%22	https://themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/images/search.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/images/search.svg	(from https://themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css)
16:43:06	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
16:43:06	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers-2x.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers-2x.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
16:43:07	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/marker-icon.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/marker-icon.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
